league,model,rps,logloss,acc,brier,test_season
epl,poisson,0.41890956025059706,1.029412864174019,0.49473684210526314,0.6189622267002299,2025
epl,dixon_coles,0.4188882904233156,1.0293888470222403,0.49473684210526314,0.6189419846598695,2025
epl,dixon_coles_decay,0.42946694320581413,1.0449459045845733,0.4842105263157895,0.6299620027528551,2025
epl,bivariate_poisson,0.4189013683444645,1.0294480037699858,0.49473684210526314,0.6189701703250902,2025
epl,negative_binomial,0.41888423679492437,1.0294016330339604,0.4921052631578947,0.6189506564879517,2025
epl,zero_infl_poisson,0.4188865154966153,1.0293622820733932,0.49473684210526314,0.61892943707334,2025
epl,skellam,0.4189091122792506,1.0294130551860923,0.49473684210526314,0.6189613588914247,2025
epl,poisson_shots,0.42084114118620064,1.0322096684624937,0.4921052631578947,0.6198689372051353,2025
epl,poisson_sot,0.4152459883826976,1.0237258890630119,0.5026315789473684,0.6145117666050405,2025
epl,ML_multinomial_logistic,0.4151141012825687,1.0308304150391527,0.5026315789473684,0.6171691290841286,2025
epl,ML_logistic_L1,0.4127708545715836,1.0226935938115116,0.49473684210526314,0.6133169169820866,2025
epl,ML_random_forest,0.4103276645551429,1.0160103592615473,0.49473684210526314,0.6100198810725885,2025
epl,ML_extra_trees,0.40995756011324835,1.0142875383593666,0.5026315789473684,0.6086685955801358,2025
epl,ML_hist_gbm,0.44238020580739856,1.1193282434070615,0.4763157894736842,0.6536106360792666,2025
epl,ML_kNN,0.4146147660818714,1.023004575446173,0.49473684210526314,0.6112675438596492,2025
epl,ML_naive_bayes,0.6222140384858224,3.2265572862317677,0.45,0.9018159326685742,2025
epl,ML_svm_rbf,0.4188736187216226,1.0320042053181333,0.4868421052631579,0.6196962084677382,2025
epl,ML_neural_net,0.4171118377659805,1.0263593545606249,0.4868421052631579,0.6158702417139528,2025
epl,BASE_rates,0.45552718144044313,1.08450287668523,0.4263157894736842,0.6561937326869806,2025
epl,BASE_always_home,0.845236842105263,2.6505261556074786,0.4263157894736842,1.1135473684210526,2025
epl,MARKET_closing_line,0.4263518378860428,1.036783315605967,0.48157894736842105,0.6262096269375919,2025
epl,ENS_mean_prob,0.4121781826958101,1.019668366386074,0.4921052631578947,0.6116299514474299,2025
epl,ENS_logit_mean,0.41502729888374995,1.0217166605010575,0.48947368421052634,0.6145973188444936,2025
epl,ENS_diverse5_mean,0.4111654379051029,1.0156772979313078,0.49473684210526314,0.609129005466242,2025
epl,ENS_market_x_model_50,0.4140477462861824,1.0189865706093706,0.49473684210526314,0.613548538664884,2025
epl,ENS_market_x_model_75,0.41853933656143416,1.0254131764765915,0.49473684210526314,0.6181653492446982,2025
