league,model,rps,logloss,acc,brier,test_season
ligue1,ML_hist_gbm,0.457208465010542,1.1507218027194555,0.4786885245901639,0.6693033394798855,2025
ligue1,ML_kNN,0.41064389799635703,1.00106954490358,0.5180327868852459,0.594976320582878,2025
ligue1,ML_naive_bayes,0.646052537699902,3.667129408309851,0.4852459016393443,0.8776640659574554,2025
ligue1,ML_svm_rbf,0.4170902935960661,1.0117613078802081,0.5114754098360655,0.6049540850138582,2025
ligue1,ML_neural_net,0.4127160345139787,1.0054612286821965,0.521311475409836,0.5987288921767682,2025
ligue1,BASE_rates,0.45857687932177904,1.0631352119453594,0.46229508196721314,0.6423505238937198,2025
ligue1,BASE_always_home,0.8058770491803278,2.4855622696190727,0.46229508196721314,1.0437475409836066,2025
ligue1,MARKET_closing_line,0.4268425020013805,1.0138565325654665,0.5377049180327869,0.6090190492983732,2025
ligue1,ENS_mean_prob,0.4107940022204401,0.996653997591068,0.5016393442622951,0.5942132132683848,2025
ligue1,ENS_logit_mean,0.41519292945187075,1.0044132172239135,0.49836065573770494,0.5987091426945103,2025
ligue1,ENS_diverse5_mean,0.4103864730226663,0.9994209124879607,0.5114754098360655,0.5953720704495995,2025
ligue1,ENS_market_x_model_50,0.4111807369611976,0.9947239320296684,0.5377049180327869,0.5936038890649481,2025
ligue1,ENS_market_x_model_75,0.41655237478993207,1.0008650206730039,0.5508196721311476,0.5987464174487873,2025
