game_id,season,week,top1_id,top1_p,top1_conf,top1_hit,top2_hit,vol_top1_hit,n_scorers,n_scorers_covered,recall_at2,recall_at3
2023_15_DAL_BUF,2023,15,4241389,0.5767912423429622,69.1,1,1,0,4,4,0.25,0.25
2023_15_HOU_TEN,2023,15,3043078,0.6080527562169948,94.1,0,0,0,2,2,0.0,0.0
2023_15_KC_NE,2023,15,3051392,0.3474167406901637,71.5,0,1,0,5,5,0.2,0.4
2023_15_NYG_NO,2023,15,2468609,0.45678267660996563,66.9,0,0,0,3,3,0.0,0.0
2023_15_NYJ_MIA,2023,15,4429160,0.48459944557515,48.7,0,1,0,2,2,0.5,0.5
2023_15_SF_ARI,2023,15,3117251,0.4974450897228364,85.7,1,1,1,5,5,0.4,0.6
2023_15_TB_GB,2023,15,4697815,0.5170050878131056,81.0,1,1,1,6,5,0.3333333333333333,0.5
2023_15_PHI_SEA,2023,15,4040715,0.5431834463996541,64.2,1,1,0,3,3,0.3333333333333333,0.3333333333333333
2023_16_NO_LA,2023,16,3054850,0.28197525746269114,61.2,0,1,0,6,3,0.16666666666666666,0.16666666666666666
2023_16_BUF_LAC,2023,16,3918298,0.5314682173766327,46.6,1,1,0,3,2,0.3333333333333333,0.3333333333333333
2023_16_CIN_PIT,2023,16,3116385,0.46342287559673156,62.5,0,1,0,4,4,0.25,0.5
2023_16_ARI_CHI,2023,16,3045147,0.4036080121936799,63.7,1,1,1,5,4,0.2,0.2
2023_16_CLE_HOU,2023,16,4040761,0.3340760294466987,72.8,0,1,0,6,5,0.16666666666666666,0.3333333333333333
2023_16_DAL_MIA,2023,16,2576414,0.5994845913166753,64.8,1,1,0,3,3,0.3333333333333333,0.3333333333333333
2023_16_DET_MIN,2023,16,4430027,0.4018184064028413,48.0,0,1,1,6,6,0.16666666666666666,0.16666666666666666
2023_16_GB_CAR,2023,16,3042519,0.35000071165478186,70.7,0,1,1,7,7,0.14285714285714285,0.2857142857142857
2023_16_IND_ATL,2023,16,4430807,0.4462642348330905,88.4,0,0,1,3,3,0.0,0.3333333333333333
2023_16_JAX_TB,2023,16,16737,0.5816593004213486,53.2,1,1,1,3,3,0.6666666666666666,0.6666666666666666
2023_16_NE_DEN,2023,16,3051392,0.45444880118972564,95.8,1,1,1,5,4,0.2,0.4
2023_16_SEA_TEN,2023,16,3043078,0.6613981769664395,100.0,1,1,1,4,4,0.25,0.25
2023_16_WAS_NYJ,2023,16,4427366,0.3832005422917969,97.0,1,1,1,5,2,0.2,0.2
2023_16_BAL_SF,2023,16,3051926,0.4609480776519209,58.6,1,1,1,5,4,0.4,0.4
2023_16_LV_KC,2023,16,16800,0.5020009595907012,45.1,0,0,1,2,2,0.0,0.0
2023_16_NYG_PHI,2023,16,4040715,0.4064142891564466,45.2,1,1,1,5,5,0.4,0.6
2023_17_NYJ_CLE,2023,17,4427366,0.44443962264547787,75.4,1,1,1,4,4,0.5,0.75
2023_17_DET_DAL,2023,17,4429795,0.5637393436611822,56.7,0,1,0,4,4,0.25,0.5
2023_17_ARI_PHI,2023,17,4040715,0.5359706585766497,48.1,0,1,1,5,5,0.2,0.2
2023_17_ATL_CHI,2023,17,4430807,0.33683747895850913,71.2,0,1,0,6,6,0.16666666666666666,0.3333333333333333
2023_17_CAR_JAX,2023,17,4241416,0.458785570034809,60.9,0,1,0,1,1,1.0,1.0
2023_17_CIN_KC,2023,17,4361529,0.5610793472265603,86.7,1,1,1,3,3,0.6666666666666666,0.6666666666666666
2023_17_GB_MIN,2023,17,4429205,0.4610687491701584,44.4,0,0,0,4,4,0.0,0.0
2023_17_LAC_DEN,2023,17,4361579,0.5318557162869118,62.8,0,0,0,1,1,0.0,0.0
2023_17_LA_NYG,2023,17,3929630,0.26370208864637856,87.6,0,0,0,4,2,0.0,0.0
2023_17_LV_IND,2023,17,16800,0.40743413615099444,52.2,1,1,1,3,3,0.6666666666666666,0.6666666666666666
2023_17_MIA_BAL,2023,17,4429160,0.3782266123816088,77.4,1,1,1,9,8,0.1111111111111111,0.2222222222222222
2023_17_NE_BUF,2023,17,3051392,0.4101842653811325,73.9,1,1,0,3,2,0.3333333333333333,0.3333333333333333
2023_17_NO_TB,2023,17,3929645,0.3343203063982888,38.1,1,1,0,4,4,0.25,0.25
2023_17_PIT_SEA,2023,17,4241457,0.5890983596948152,87.1,1,1,1,4,4,0.5,0.5
2023_17_SF_WAS,2023,17,3117251,0.624464089839972,85.6,0,1,0,4,3,0.25,0.25
2023_17_TEN_HOU,2023,17,3043078,0.5313925930832412,91.5,0,0,0,1,1,0.0,0.0
2023_18_HOU_IND,2023,18,4242335,0.40290003099764293,65.0,1,1,1,4,4,0.25,0.5
2023_18_PIT_BAL,2023,18,4361050,0.49524288672491135,58.9,1,1,1,3,3,0.3333333333333333,0.3333333333333333
2023_18_ATL_NO,2023,18,2468609,0.29118906493949615,40.4,0,0,1,7,7,0.0,0.14285714285714285
2023_18_BUF_MIA,2023,18,4429160,0.5923650054059093,77.9,1,1,0,4,4,0.25,0.25
2023_18_CHI_GB,2023,18,4362249,0.4619478218026041,50.3,0,0,0,1,1,0.0,0.0
2023_18_CLE_CIN,2023,18,4372019,0.6508759002860798,90.8,0,0,1,3,3,0.0,0.3333333333333333
2023_18_DAL_WAS,2023,18,4241389,0.4738518989349829,79.3,1,1,1,5,4,0.4,0.4
2023_18_DEN_LV,2023,18,16800,0.4854225873012388,86.0,1,1,1,4,4,0.5,0.75
2023_18_JAX_TEN,2023,18,3043078,0.424980428622034,91.6,1,1,1,5,5,0.4,0.6
2023_18_KC_LAC,2023,18,4242214,0.5365717174086686,82.5,0,0,0,0,0,,
2023_18_LA_SF,2023,18,3126486,0.6065973925804756,52.6,0,0,0,6,2,0.0,0.0
2023_18_MIN_DET,2023,18,4429795,0.6065482997460855,70.2,1,1,1,6,6,0.3333333333333333,0.5
2023_18_NYJ_NE,2023,18,3051392,0.5061610446538143,65.6,0,1,1,1,1,1.0,1.0
2023_18_PHI_NYG,2023,18,3929630,0.4310698575450731,83.1,1,1,1,3,3,0.3333333333333333,0.3333333333333333
2023_18_SEA_ARI,2023,18,3045147,0.6850616737744426,100.0,1,1,1,4,4,0.25,0.25
2023_18_TB_CAR,2023,18,4697815,0.4893989068102944,70.9,0,0,0,0,0,,
2023_19_CLE_HOU,2023,19,3059915,0.37778764393953257,45.9,1,1,1,5,5,0.2,0.4
2023_19_MIA_KC,2023,19,4428331,0.3076276224560006,44.5,1,1,1,3,3,0.3333333333333333,0.3333333333333333
2023_19_GB_DAL,2023,19,4241389,0.5040148218088616,89.4,0,1,1,6,6,0.16666666666666666,0.3333333333333333
2023_19_LA_DET,2023,19,4429795,0.5654914098465689,73.3,1,1,1,5,3,0.4,0.6
2023_19_PHI_TB,2023,19,16737,0.4700528983896559,52.1,0,0,0,4,3,0.0,0.0
2023_19_PIT_BUF,2023,19,4241457,0.583766094690308,98.1,0,0,0,6,6,0.0,0.0
2023_20_GB_SF,2023,20,3117251,0.6335639977885061,93.8,1,1,1,4,4,0.25,0.5
2023_20_HOU_BAL,2023,20,3051926,0.416810120085814,62.1,0,0,0,3,3,0.0,0.0
2023_20_KC_BUF,2023,20,4361529,0.34587693174406686,79.5,1,1,1,4,4,0.5,0.5
2023_20_TB_DET,2023,20,16737,0.41177154531862714,66.5,1,1,1,7,7,0.2857142857142857,0.2857142857142857
2023_21_DET_SF,2023,21,3117251,0.505284252448067,86.5,1,1,1,6,6,0.3333333333333333,0.3333333333333333
2023_21_KC_BAL,2023,21,3051926,0.46219749432704627,89.9,0,1,1,3,3,0.3333333333333333,0.3333333333333333
2023_22_SF_KC,2023,22,3117251,0.5374521254037645,75.7,1,1,1,4,4,0.25,0.25
2024_01_BAL_KC,2024,1,4361529,0.31902217732128346,55.1,1,1,1,4,3,0.25,0.5
2024_01_GB_PHI,2024,1,4248528,0.43628818845192696,37.0,1,1,0,4,4,0.5,0.5
2024_01_ARI_BUF,2024,1,3045147,0.5600550848351861,85.6,1,1,1,5,5,0.4,0.4
2024_01_CAR_NO,2024,1,2468609,0.3585988816696223,42.0,0,1,0,6,6,0.16666666666666666,0.3333333333333333
2024_01_DAL_CLE,2024,1,4241389,0.5803447632446539,76.1,0,1,1,4,4,0.25,0.25
2024_01_DEN_SEA,2024,1,4361579,0.586271109202043,94.7,0,0,0,4,3,0.0,0.0
2024_01_HOU_IND,2024,1,4242335,0.47147101129700275,73.2,1,1,1,6,6,0.3333333333333333,0.5
2024_01_JAX_MIA,2024,1,4429160,0.396251166338775,53.9,1,1,1,4,3,0.25,0.25
2024_01_LA_DET,2024,1,4429795,0.6545701065366775,70.3,1,1,1,5,3,0.4,0.4
2024_01_LV_LAC,2024,1,16800,0.4369068094122025,85.4,0,0,0,3,2,0.0,0.3333333333333333
2024_01_MIN_NYG,2024,1,4040761,0.5587190716161959,97.2,0,0,1,3,3,0.0,0.0
2024_01_NE_CIN,2024,1,4035676,0.4370509582266652,80.3,1,1,1,2,2,1.0,1.0
2024_01_PIT_ATL,2024,1,4430807,0.5088663011883314,69.9,0,0,0,1,1,0.0,0.0
2024_01_TEN_CHI,2024,1,3916148,0.3396377106242606,73.2,1,1,1,2,2,0.5,0.5
2024_01_WAS_TB,2024,1,16737,0.6699803842960101,80.9,1,1,0,5,2,0.2,0.2
2024_01_NYJ_SF,2024,1,4427366,0.4691662896386951,69.3,1,1,1,4,4,0.5,0.75
2024_02_BUF_MIA,2024,2,4429160,0.48859811420817933,62.7,1,1,1,2,2,0.5,1.0
2024_02_CHI_HOU,2024,2,4259545,0.41852195705393525,74.2,0,0,0,2,2,0.0,0.0
2024_02_CIN_KC,2024,2,4361529,0.4315304926158443,68.7,0,0,0,3,2,0.0,0.0
2024_02_CLE_JAX,2024,2,4239996,0.4162966685085765,62.2,1,1,1,2,2,0.5,0.5
2024_02_IND_GB,2024,2,4242335,0.5124556674930038,63.3,0,0,0,2,2,0.0,0.0
2024_02_LAC_CAR,2024,2,4241985,0.30239035201531017,48.7,1,1,0,2,2,0.5,0.5
2024_02_LA_ARI,2024,2,3045147,0.6139065335752758,100.0,1,1,1,4,3,0.25,0.25
2024_02_LV_BAL,2024,2,3043078,0.4086559460872994,88.6,1,1,1,4,4,0.5,0.5
2024_02_NO_DAL,2024,2,3054850,0.527993285210326,58.5,1,1,1,4,4,0.25,0.5
2024_02_NYG_WAS,2024,2,4040761,0.40231856219939355,66.1,1,1,1,3,3,0.6666666666666666,1.0
2024_02_NYJ_TEN,2024,2,3916148,0.4979080610652806,94.2,0,1,1,3,3,0.3333333333333333,0.3333333333333333
2024_02_PIT_DEN,2024,2,4241457,0.31872535647351696,68.6,0,0,0,1,0,0.0,0.0
2024_02_SEA_NE,2024,2,4569173,0.42345793266005904,73.8,1,1,1,4,3,0.5,0.5
2024_02_SF_MIN,2024,2,3126486,0.5152825122711112,54.6,0,1,0,4,4,0.25,0.5
2024_02_TB_DET,2024,2,16737,0.4904608074818969,48.5,0,0,0,3,3,0.0,0.3333333333333333
2024_02_ATL_PHI,2024,2,4430807,0.5397135148207226,78.2,0,0,0,4,4,0.0,0.25
2024_03_NE_NYJ,2024,3,4427366,0.5010761951359388,84.4,1,1,1,3,3,0.3333333333333333,0.3333333333333333
2024_03_BAL_DAL,2024,3,3043078,0.6274183036971523,99.8,1,1,1,6,6,0.3333333333333333,0.3333333333333333
2024_03_CAR_LV,2024,3,16800,0.3929900620373884,63.6,0,1,1,7,7,0.14285714285714285,0.2857142857142857
2024_03_CHI_IND,2024,3,4259545,0.27836766574666727,55.2,0,1,1,4,4,0.25,0.25
2024_03_DEN_TB,2024,3,16737,0.435927070048003,78.2,0,0,0,3,3,0.0,0.3333333333333333
2024_03_DET_ARI,2024,3,3045147,0.50583311655505,62.0,0,1,0,4,4,0.25,0.5
2024_03_GB_TEN,2024,3,3916148,0.49102117290488345,93.6,0,0,0,4,4,0.0,0.0
2024_03_HOU_MIN,2024,3,3042519,0.36489702574458893,65.0,1,1,1,5,5,0.4,0.4
2024_03_KC_ATL,2024,3,4430807,0.40180896093324325,74.8,1,1,1,4,4,0.25,0.5
2024_03_LAC_PIT,2024,3,4612826,0.24269520577700832,33.2,0,0,0,3,3,0.0,0.0
2024_03_MIA_SEA,2024,3,4426385,0.48462710513134244,54.2,1,1,0,2,2,0.5,1.0
2024_03_NYG_CLE,2024,3,4040761,0.3619555218906685,78.7,1,1,1,3,3,0.3333333333333333,0.6666666666666666
2024_03_PHI_NO,2024,3,3054850,0.6124497745175848,67.7,0,0,1,2,2,0.0,0.0
2024_03_SF_LA,2024,3,4360569,0.7054373767323854,91.8,0,0,0,2,1,0.0,0.0
2024_03_JAX_BUF,2024,3,3918298,0.4780742539391283,67.3,0,1,1,7,7,0.14285714285714285,0.14285714285714285
2024_03_WAS_CIN,2024,3,4368003,0.42517091023612963,42.2,1,1,1,8,3,0.25,0.375
2024_04_DAL_NYG,2024,4,4040761,0.5880530786159154,84.7,0,0,0,2,2,0.0,0.0
2024_04_BUF_BAL,2024,4,3918298,0.4425558755374791,49.6,0,0,1,4,4,0.0,0.25
2024_04_CIN_CAR,2024,4,4035676,0.49508789536996023,72.9,1,1,1,6,6,0.16666666666666666,0.3333333333333333
2024_04_CLE_LV,2024,4,2976499,0.42627341239232563,53.8,0,0,0,3,2,0.0,0.0
2024_04_DEN_NYJ,2024,4,4427366,0.44131061465381904,83.1,0,0,0,1,1,0.0,0.0
2024_04_JAX_HOU,2024,4,2976212,0.361665778814219,43.7,1,1,0,5,5,0.2,0.2
2024_04_KC_LAC,2024,4,15847,0.3265610936475498,56.8,0,0,0,3,3,0.0,0.3333333333333333
2024_04_LA_CHI,2024,4,4259545,0.37253862417658334,70.7,1,1,1,4,3,0.25,0.5
2024_04_MIN_GB,2024,4,4262921,0.3936557614906534,43.6,1,1,0,6,6,0.3333333333333333,0.3333333333333333
2024_04_NE_SF,2024,4,3126486,0.4181986696902079,49.9,0,1,0,3,3,0.3333333333333333,0.6666666666666666
2024_04_NO_ATL,2024,4,3054850,0.4569645606828924,60.0,1,1,1,2,2,0.5,0.5
2024_04_PHI_TB,2024,4,4040715,0.459538225552946,43.7,1,1,0,6,6,0.16666666666666666,0.3333333333333333
2024_04_PIT_IND,2024,4,4426354,0.2786803381773212,39.8,0,0,1,5,5,0.0,0.2
2024_04_WAS_ARI,2024,4,4432708,0.5598928047306968,37.0,1,1,1,6,2,0.3333333333333333,0.3333333333333333
2024_04_SEA_DET,2024,4,4429795,0.4735271596403139,61.6,1,1,1,7,7,0.2857142857142857,0.42857142857142855
2024_04_TEN_MIA,2024,4,3916148,0.47474256167288365,80.1,1,1,1,3,3,0.3333333333333333,0.3333333333333333
2024_05_TB_ATL,2024,5,4596448,0.44743551599771303,46.1,0,1,0,5,5,0.2,0.2
2024_05_ARI_SF,2024,5,3126486,0.35927704343237843,49.2,0,0,0,3,3,0.0,0.0
2024_05_BAL_CIN,2024,5,3043078,0.48958637125776405,58.7,1,1,1,7,7,0.14285714285714285,0.2857142857142857
2024_05_BUF_HOU,2024,5,4379399,0.41496072924909033,63.1,1,1,1,4,4,0.25,0.25
2024_05_CAR_CHI,2024,5,4259545,0.4563612824239406,76.2,1,1,1,4,4,0.5,0.5
2024_05_CLE_WAS,2024,5,2976499,0.3837692698199403,57.6,0,0,0,4,1,0.0,0.0
2024_05_DAL_PIT,2024,5,4241457,0.5063407499228171,65.5,0,0,0,4,4,0.0,0.0
2024_05_GB_LA,2024,5,4362249,0.5196861302508873,51.1,0,0,1,4,2,0.0,0.25
2024_05_IND_JAX,2024,5,4241401,0.5565314643026162,81.4,1,1,0,7,7,0.14285714285714285,0.14285714285714285
2024_05_LV_DEN,2024,5,3916433,0.2687579244623921,42.7,0,1,0,5,5,0.2,0.2
2024_05_MIA_NE,2024,5,4569173,0.37645366418258075,77.4,1,1,1,2,2,0.5,0.5
2024_05_NYG_SEA,2024,5,3917792,0.43219822268657326,58.5,0,0,0,3,3,0.0,0.3333333333333333
2024_05_NYJ_MIN,2024,5,4427366,0.4136740499637269,80.2,0,0,0,3,3,0.0,0.0
2024_05_NO_KC,2024,5,3054850,0.47146545713900634,87.7,0,1,0,4,4,0.25,0.25
2024_06_SF_SEA,2024,6,4567048,0.4052740298828251,67.1,1,1,1,5,5,0.2,0.4
2024_06_ARI_GB,2024,6,3045147,0.3948531583951892,61.0,0,0,0,4,4,0.0,0.25
2024_06_ATL_CAR,2024,6,4430807,0.5250883740893375,63.9,1,1,0,5,5,0.2,0.4
2024_06_CIN_NYG,2024,6,4362628,0.45498705515835347,48.5,0,0,0,3,3,0.0,0.0
2024_06_CLE_PHI,2024,6,4040715,0.41134272746556444,50.3,0,0,0,2,2,0.0,0.0
2024_06_DET_DAL,2024,6,4429795,0.5859733020031286,69.9,0,1,1,4,4,0.25,0.25
2024_06_HOU_NE,2024,6,3116385,0.34374018576523957,78.6,1,1,1,7,7,0.14285714285714285,0.2857142857142857
2024_06_IND_TEN,2024,6,3916148,0.4940348232843337,66.3,1,1,1,4,4,0.25,0.25
2024_06_JAX_CHI,2024,6,4259545,0.5275354375119367,84.0,1,1,1,4,4,0.25,0.25
2024_06_LAC_DEN,2024,6,4426338,0.28439574084336505,45.1,0,1,0,4,3,0.25,0.25
2024_06_PIT_LV,2024,6,3910176,0.39192463428565594,28.0,1,1,1,4,4,0.25,0.5
2024_06_TB_NO,2024,6,3054850,0.5180741084879373,89.4,1,1,1,6,5,0.16666666666666666,0.16666666666666666
2024_06_WAS_BAL,2024,6,3043078,0.49601567583262296,67.8,1,1,1,3,2,0.3333333333333333,0.3333333333333333
2024_06_BUF_NYJ,2024,6,3918298,0.4362183568964487,46.9,1,1,0,5,5,0.2,0.4
2024_07_DEN_NO,2024,7,3054850,0.42279900301922624,82.4,0,1,0,2,2,0.5,0.5
2024_07_CAR_WAS,2024,7,4241416,0.43840111679148097,72.2,1,1,1,3,1,0.3333333333333333,0.3333333333333333
2024_07_CIN_CLE,2024,7,4362238,0.35399877955483017,47.7,0,0,1,4,4,0.0,0.25
2024_07_DET_MIN,2024,7,4374302,0.46527333356628153,51.4,1,1,1,5,5,0.4,0.4
2024_07_HOU_GB,2024,7,4362249,0.46865749062008843,55.5,0,1,1,4,4,0.25,0.5
2024_07_KC_SF,2024,7,3040151,0.4636078556139148,61.8,0,1,0,4,4,0.25,0.25
2024_07_LV_LA,2024,7,4048244,0.4805230228744911,82.4,0,0,0,1,0,0.0,0.0
2024_07_MIA_IND,2024,7,4429084,0.49560692924080996,75.4,0,0,0,2,2,0.0,0.0
2024_07_NE_JAX,2024,7,4429013,0.40259411082859475,48.0,1,1,0,4,4,0.25,0.25
2024_07_NYJ_PIT,2024,7,4241457,0.436854506691034,83.9,1,1,1,6,6,0.16666666666666666,0.3333333333333333
2024_07_PHI_NYG,2024,7,4595348,0.30924096815903934,42.8,0,1,1,3,3,0.3333333333333333,0.6666666666666666
2024_07_SEA_ATL,2024,7,4430807,0.5817567703620921,83.4,1,1,1,4,4,0.5,0.75
2024_07_TEN_BUF,2024,7,3916148,0.47083565050064824,97.7,0,0,0,5,5,0.0,0.2
2024_07_BAL_TB,2024,7,3043078,0.5622053928367357,74.2,1,1,1,7,7,0.2857142857142857,0.2857142857142857
2024_07_LAC_ARI,2024,7,3045147,0.3193268102096294,70.7,0,0,0,2,2,0.0,0.0
2024_08_MIN_LA,2024,8,3042519,0.4263031962687508,79.2,0,0,0,5,2,0.0,0.0
2024_08_ARI_MIA,2024,8,3045147,0.46449109646920117,100.0,1,1,1,5,5,0.2,0.2
2024_08_ATL_TB,2024,8,4430807,0.5316119086117876,68.1,1,1,1,5,5,0.2,0.4
2024_08_BAL_CLE,2024,8,3043078,0.3710691193472394,59.5,1,1,1,5,5,0.2,0.2
2024_08_BUF_SEA,2024,8,4567048,0.42556854047870507,64.1,0,1,0,4,4,0.25,0.25
2024_08_CAR_DEN,2024,8,4426338,0.46436967787824945,62.0,1,1,0,6,5,0.16666666666666666,0.16666666666666666
2024_08_CHI_WAS,2024,8,4259545,0.5578894290625156,89.6,1,1,1,3,2,0.6666666666666666,0.6666666666666666
2024_08_DAL_SF,2024,8,3126486,0.45621328164360087,45.2,0,0,0,5,5,0.0,0.2
2024_08_GB_JAX,2024,8,4362249,0.4841541777112318,40.4,0,0,1,5,5,0.0,0.0
2024_08_IND_HOU,2024,8,3116385,0.5301322846766523,100.0,1,1,1,4,4,0.5,0.5
2024_08_KC_LV,2024,8,3059915,0.5947571785914558,98.1,1,1,1,5,5,0.2,0.4
2024_08_NO_LAC,2024,8,4241985,0.38788168783104693,77.1,1,1,0,2,2,0.5,0.5
2024_08_NYJ_NE,2024,8,4427366,0.5683868982810741,95.3,0,0,0,5,5,0.0,0.0
2024_08_PHI_CIN,2024,8,3929630,0.40768206669502094,58.6,0,1,0,4,4,0.25,0.25
2024_08_TEN_DET,2024,8,4429795,0.60020367707154,79.9,1,1,0,8,8,0.25,0.25
2024_08_NYG_PIT,2024,8,4241457,0.5887559537343567,89.1,0,0,0,2,2,0.0,0.0
2024_09_HOU_NYJ,2024,9,3116385,0.6650478320537956,95.7,1,1,1,3,3,0.3333333333333333,0.6666666666666666
2024_09_CHI_ARI,2024,9,4259545,0.5116047802094743,92.8,0,0,0,3,3,0.0,0.0
2024_09_DAL_ATL,2024,9,4430807,0.6228791209450013,83.9,0,0,0,6,6,0.0,0.16666666666666666
2024_09_DEN_BAL,2024,9,3128429,0.35887638103213804,41.8,0,1,1,4,3,0.25,0.25
2024_09_DET_GB,2024,9,4429795,0.6253061926787453,79.6,1,1,0,3,3,0.3333333333333333,0.6666666666666666
2024_09_IND_MIN,2024,9,4242335,0.46386874781803156,91.9,0,0,0,3,3,0.0,0.0
2024_09_JAX_PHI,2024,9,4040715,0.5800869393871666,51.9,1,1,1,4,4,0.5,0.5
2024_09_LAC_CLE,2024,9,4241985,0.3605090642723825,82.1,1,1,1,4,4,0.25,0.25
2024_09_LA_SEA,2024,9,4567048,0.4504305900357658,93.7,0,1,0,3,2,0.3333333333333333,0.3333333333333333
2024_09_LV_CIN,2024,9,4362238,0.43692585191570843,66.3,1,1,0,6,6,0.16666666666666666,0.16666666666666666
2024_09_MIA_BUF,2024,9,3918298,0.4642964505863848,39.7,0,0,0,5,5,0.0,0.2
2024_09_NE_TEN,2024,9,3916148,0.5467291954141058,67.1,0,1,0,3,3,0.3333333333333333,0.3333333333333333
2024_09_NO_CAR,2024,9,4241416,0.44704822109397235,58.9,1,1,0,4,4,0.25,0.5
2024_09_WAS_NYG,2024,9,4360516,0.29385921640001167,48.6,0,0,0,5,2,0.0,0.2
2024_09_TB_KC,2024,9,4243331,0.43912864674959606,41.2,1,1,1,6,6,0.16666666666666666,0.3333333333333333
2024_10_CIN_BAL,2024,10,3043078,0.6561930763860793,65.4,1,1,1,8,8,0.25,0.375
2024_10_ATL_NO,2024,10,4430807,0.6306945878068877,100.0,1,1,0,2,2,0.5,0.5
2024_10_BUF_IND,2024,10,4379399,0.3894759850923192,54.7,1,1,0,4,4,0.25,0.25
2024_10_DEN_KC,2024,10,3059915,0.5517491849998737,83.2,0,1,0,3,3,0.3333333333333333,0.3333333333333333
2024_10_DET_HOU,2024,10,4374302,0.5835083595761568,40.0,1,1,1,5,5,0.4,0.6
2024_10_MIN_JAX,2024,10,4262921,0.4156889406691626,53.8,0,0,0,1,0,0.0,0.0
2024_10_NE_CHI,2024,10,4259545,0.49749402995146086,62.0,0,0,0,1,1,0.0,0.0
2024_10_NYG_CAR,2024,10,4241416,0.4415415242733538,80.8,1,1,1,4,4,0.5,0.5
2024_10_NYJ_ARI,2024,10,3045147,0.6310504753041477,100.0,1,1,1,3,3,0.3333333333333333,0.3333333333333333
2024_10_PHI_DAL,2024,10,4040715,0.5541557889907394,49.5,1,1,0,3,2,0.3333333333333333,0.3333333333333333
2024_10_PIT_WAS,2024,10,4241457,0.4386600392413261,95.6,1,1,1,6,4,0.16666666666666666,0.16666666666666666
2024_10_SF_TB,2024,10,3117251,0.5312200848053414,61.7,0,1,0,4,4,0.25,0.5
2024_10_TEN_LAC,2024,10,4241985,0.49916258453681017,88.5,0,0,0,4,4,0.0,0.0
2024_10_MIA_LA,2024,10,4429160,0.41884799712157805,79.7,0,1,0,2,1,0.5,0.5
2024_11_WAS_PHI,2024,11,4040715,0.5872842765666011,52.2,1,1,1,3,2,0.6666666666666666,0.6666666666666666
2024_11_ATL_DEN,2024,11,4430807,0.49243077739225405,79.6,0,0,0,5,4,0.0,0.0
2024_11_BAL_PIT,2024,11,4426354,0.4370327743404139,41.2,0,1,0,2,2,0.5,0.5
2024_11_CIN_LAC,2024,11,4241985,0.5368617022858295,74.5,1,1,0,5,5,0.4,0.4
2024_11_CLE_NO,2024,11,3054850,0.4361853479995864,76.0,0,1,0,5,5,0.2,0.2
2024_11_GB_CHI,2024,11,4259545,0.4229372583056611,68.8,1,1,1,5,5,0.4,0.6
2024_11_IND_NYJ,2024,11,4242335,0.4478023946435651,69.5,0,1,0,4,3,0.25,0.25
2024_11_JAX_DET,2024,11,4429795,0.5270321510867076,54.4,1,1,1,5,5,0.2,0.4
2024_11_KC_BUF,2024,11,3059915,0.40406672639500496,65.8,0,0,0,5,5,0.0,0.2
2024_11_LA_NE,2024,11,4569173,0.30466315927784604,59.6,0,0,0,5,1,0.0,0.2
2024_11_LV_MIA,2024,11,4429160,0.4840917973790074,83.5,1,1,1,5,5,0.2,0.4
2024_11_MIN_TEN,2024,11,3042519,0.29062134084216185,59.2,0,0,0,4,4,0.0,0.25
2024_11_SEA_SF,2024,11,4567048,0.5433337231124913,65.2,1,1,0,4,4,0.25,0.25
2024_11_HOU_DAL,2024,11,3116385,0.6772778355019033,100.0,1,1,1,2,2,0.5,0.5
2024_12_PIT_CLE,2024,12,4241457,0.3911863994288539,69.2,0,0,0,4,4,0.0,0.0
2024_12_ARI_SEA,2024,12,3045147,0.6126948900020042,100.0,0,0,0,1,1,0.0,0.0
2024_12_DAL_WAS,2024,12,4241389,0.2963854088871045,68.8,0,0,0,4,2,0.0,0.0
2024_12_DEN_LV,2024,12,3128429,0.48376092425713957,67.9,1,1,0,2,2,0.5,0.5
2024_12_DET_IND,2024,12,4429795,0.5822432143679817,72.1,1,1,0,2,2,1.0,1.0
2024_12_KC_CAR,2024,12,4241416,0.6392942777577929,77.3,1,1,1,4,4,0.25,0.25
2024_12_MIN_CHI,2024,12,4259545,0.31433638217151005,68.3,0,1,1,6,6,0.16666666666666666,0.3333333333333333
2024_12_NE_MIA,2024,12,4429160,0.3968558919284546,79.4,1,1,0,4,4,0.25,0.25
2024_12_PHI_LA,2024,12,4047646,0.41585870523514445,42.9,1,1,1,6,3,0.3333333333333333,0.3333333333333333
2024_12_SF_GB,2024,12,4047365,0.5673068980746869,62.4,1,1,0,4,4,0.25,0.25
2024_12_TB_NYG,2024,12,4595348,0.3539441642379977,52.4,0,1,0,5,5,0.2,0.2
2024_12_TEN_HOU,2024,12,3116385,0.7774503539044465,100.0,0,0,0,5,5,0.0,0.2
2024_12_BAL_LAC,2024,12,4429615,0.42401026348759663,51.8,0,0,0,6,6,0.0,0.16666666666666666
2024_13_CHI_DET,2024,13,4429795,0.6781422580711682,84.6,0,0,0,3,3,0.0,0.0
2024_13_MIA_GB,2024,13,4429160,0.4620664618867376,79.5,1,1,1,4,4,0.5,0.5
2024_13_NYG_DAL,2024,13,4360516,0.529077400480604,71.6,1,1,1,4,3,0.25,0.25
2024_13_LV_KC,2024,13,15847,0.5135063247252738,72.2,0,0,0,3,3,0.0,0.0
2024_13_ARI_MIN,2024,13,3045147,0.43712196087002797,99.9,0,0,1,3,3,0.0,0.3333333333333333
2024_13_HOU_JAX,2024,13,3116385,0.7291387631371422,100.0,1,1,1,4,4,0.25,0.25
